Code;Libellé;Médiane du revenu disponible par UC 2018;Part des revenus d'activité 2018;
08122;Chooz;22050;N/A
08123;Chuffilly-Roche;N/A;N/A
08124;Clavy-Warby;23810;N/A
08125;Cliron;22920;N/A
08126;Condé-lès-Herpy;19170;N/A
08128;Condé-lès-Autry;N/A;N/A
08130;Contreuve;N/A;N/A
08131;Cornay;N/A;N/A
08132;Corny-Machéroménil;21780;N/A
08133;Coucy;19260;N/A
08134;Coulommes-et-Marqueny;N/A;N/A
08135;La Croix-aux-Bois;16550;N/A
08136;Daigny;21100;N/A
08137;Damouzy;26000;N/A
08138;Les Deux-Villes;19660;N/A
08139;Deville;18590;N/A
08140;Dom-le-Mesnil;21730;N/A
08141;Dommery;22060;N/A
08142;Donchery;19590;N/A
08143;Doumely-Bégny;N/A;N/A
08144;Doux;18010;N/A
08145;Douzy;19550;73.4
08146;Draize;N/A;N/A
08147;Dricourt;N/A;N/A
08148;L'Écaille;21410;N/A
08149;L'Échelle;23580;N/A
08150;Écly;18930;N/A
08151;Écordal;19630;N/A
08153;Escombres-et-le-Chesnois;20920;N/A
08154;Estrebay;N/A;N/A
08155;Étalle;N/A;N/A
08156;Éteignières;19870;N/A
08158;Étrépigny;24560;N/A
08159;Euilly-et-Lombut;21400;N/A
08160;Évigny;23210;N/A
08161;Exermont;N/A;N/A
08162;Fagnon;25470;N/A
08163;Faissault;23570;N/A
08164;Falaise;21190;N/A
08165;Faux;N/A;N/A
08166;Fépin;20200;N/A
08167;La Férée;N/A;N/A
08168;La Ferté-sur-Chiers;16910;N/A
08169;Flaignes-Havys;21310;N/A
08170;Fleigneux;22560;N/A
08171;Fléville;N/A;N/A
08172;Fligny;17060;N/A
08173;Flize;22080;N/A
08174;Floing;21220;66.4
08175;Foisches;22010;N/A
08176;Fossé;N/A;N/A
08178;Fraillicourt;17650;N/A
08179;Francheval;19690;N/A
08180;La Francheville;22360;N/A
08182;Le Fréty;N/A;N/A
08183;Fromelennes;20970;N/A
08184;Fromy;N/A;N/A
08185;Fumay;17580;55.4
08186;Germont;N/A;N/A
08187;Gernelle;22420;N/A
08188;Gespunsart;18550;N/A
08189;Girondelle;19480;N/A
08190;Givet;18070;65.4
08191;Givonne;22340;N/A
08192;Givron;N/A;N/A
08193;Givry;20950;N/A
08194;Glaire;22200;N/A
08195;Gomont;21140;N/A
08196;Grandchamp;N/A;N/A
08197;Grandham;N/A;N/A
08198;Grandpré;18290;N/A
08199;La Grandville;22110;N/A
08200;Grivy-Loisy;21340;N/A
08201;Gruyères;N/A;N/A
08202;Gué-d'Hossus;20610;N/A
08203;Guignicourt-sur-Vence;21720;N/A
08204;Guincourt;N/A;N/A
08205;Hagnicourt;N/A;N/A
08206;Ham-les-Moines;22520;N/A
08207;Ham-sur-Meuse;21840;N/A
08208;Hannappes;18570;N/A
08209;Hannogne-Saint-Martin;23570;N/A
08210;Hannogne-Saint-Rémy;20980;N/A
08211;Haraucourt;19620;N/A
08212;Harcy;21300;N/A
08214;Hargnies;18100;N/A
08215;Harricourt;N/A;N/A
08216;Haudrecy;23430;N/A
08217;Haulmé;N/A;N/A
08218;Les Hautes-Rivières;20420;N/A
08219;Hauteville;22280;N/A
08220;Hauviné;24650;N/A
08222;Haybes;20490;N/A
08223;Herbeuval;23190;N/A
08225;Herpy-l'Arlésienne;22620;N/A
08226;Hierges;20180;N/A
08228;La Horgne;22570;N/A
08229;Houdilcourt;24450;N/A
08230;Houldizy;25490;N/A
08232;Illy;21850;N/A
08233;Imécourt;N/A;N/A
08234;Inaumont;22340;N/A
08235;Issancourt-et-Rumel;22090;N/A
08236;Jandun;22170;N/A
08237;Joigny-sur-Meuse;22130;N/A
08238;Jonval;17320;N/A
08239;Juniville;22480;N/A
08240;Justine-Herbigny;18390;N/A
08242;Laifour;18680;N/A
08243;Lalobbe;20470;N/A
08244;Lametz;N/A;N/A
08245;Lançon;N/A;N/A
08246;Landres-et-Saint-Georges;N/A;N/A
08247;Landrichamps;20520;N/A
08248;Launois-sur-Vence;20350;N/A
08249;Laval-Morency;18730;N/A
08250;Leffincourt;23240;N/A
08251;Lépron-les-Vallées;N/A;N/A
08252;Létanne;18650;N/A
08254;Liart;18730;N/A
08255;Linay;18130;N/A
08256;Liry;N/A;N/A
08257;Logny-Bogny;18880;N/A
08259;Longwé;N/A;N/A
08260;Lonny;21870;N/A
08262;Lucquy;19650;N/A
08263;Lumes;21820;N/A
08264;Machault;19720;N/A
08268;Maisoncelle-et-Villers;N/A;N/A
08269;Malandry;N/A;N/A
08271;Manre;18760;N/A
08272;Maranwez;N/A;N/A
08273;Marby;N/A;N/A
08274;Marcq;N/A;N/A
08275;Margny;22370;N/A
08276;Margut;18750;N/A
08277;Marlemont;17910;N/A
08278;Marquigny;N/A;N/A
08279;Mars-sous-Bourcq;N/A;N/A
08280;Marvaux-Vieux;N/A;N/A
08281;Matton-et-Clémency;20260;N/A
08282;Maubert-Fontaine;19120;N/A
08283;Mazerny;19090;N/A
08284;Les Mazures;21400;N/A
08286;Ménil-Annelles;20530;N/A
08287;Ménil-Lépinois;28100;N/A
08288;Mesmont;22660;N/A
08289;Messincourt;20290;N/A
08291;Mogues;23070;N/A
08293;Moiry;18290;N/A
08294;La Moncelle;23290;N/A
08295;Mondigny;25480;N/A
08296;Montcheutin;15610;N/A
08297;Montcornet;22850;N/A
08298;Montcy-Notre-Dame;24430;N/A
08300;Le Mont-Dieu;N/A;N/A
08301;Montgon;N/A;N/A
08302;Monthermé;19110;61.9
08303;Monthois;20960;N/A
08304;Montigny-sur-Meuse;N/A;N/A
08305;Montigny-sur-Vence;22190;N/A
08306;Mont-Laurent;N/A;N/A
08307;Montmeillant;N/A;N/A
08308;Mont-Saint-Martin;N/A;N/A
08309;Mont-Saint-Remy;N/A;N/A
08310;Mouron;N/A;N/A
08311;Mouzon;19710;61.9
08312;Murtin-et-Bogny;19370;N/A
08313;Nanteuil-sur-Aisne;24710;N/A
08314;Neuflize;24630;N/A
08315;Neufmaison;N/A;N/A
08316;Neufmanil;20280;N/A
08317;La Neuville-à-Maire;21290;N/A
08318;La Neuville-aux-Joûtes;21720;N/A
08319;Neuville-lez-Beaulieu;18700;N/A
08320;La Neuville-en-Tourne-à-Fuy;23350;N/A
08321;Neuville-Day;20360;N/A
08322;Neuville-lès-This;24180;N/A
08323;La Neuville-lès-Wasigny;15140;N/A
08324;Neuvizy;22070;N/A
08325;Noirval;N/A;N/A
08326;Nouart;15280;N/A
08327;Nouvion-sur-Meuse;19500;68.4
08328;Nouzonville;17760;65
08329;Novion-Porcien;21130;N/A
08330;Novy-Chevrières;21550;N/A
08331;Noyers-Pont-Maugis;20390;N/A
08332;Oches;N/A;N/A
08333;Olizy-Primat;20100;N/A
08334;Omicourt;N/A;N/A
08335;Omont;N/A;N/A
08336;Osnes;19530;N/A
08338;Pauvres;22660;N/A
08339;Perthes;22050;N/A
08340;Poilcourt-Sydney;20920;N/A
08341;Poix-Terron;22400;N/A
08342;Pouru-aux-Bois;20170;N/A
08343;Pouru-Saint-Remy;19790;N/A
08344;Prez;19690;N/A
08346;Prix-lès-Mézières;24060;N/A
08347;Puilly-et-Charbeaux;18750;N/A
08348;Puiseux;20570;N/A
08349;Pure;19490;N/A
08350;Quatre-Champs;20460;N/A
08351;Quilly;N/A;N/A
08352;Raillicourt;23670;N/A
08353;Rancennes;23270;N/A
08354;Raucourt-et-Flaba;17640;N/A
08355;Regniowez;22140;N/A
08356;Remaucourt;19900;N/A
08357;Remilly-Aillicourt;21150;N/A
08358;Remilly-les-Pothées;20670;N/A
08360;Renneville;20150;N/A
08361;Renwez;21870;N/A
08362;Rethel;18260;64.5
08363;Revin;17180;55.8
08364;Rilly-sur-Aisne;16950;N/A
08365;Rimogne;19100;N/A
08366;Rocquigny;18060;N/A
08367;Rocroi;18580;64.9
08368;Roizy;22870;N/A
08369;La Romagne;17460;N/A
08370;Rouvroy-sur-Audry;20000;N/A
08372;Rubigny;N/A;N/A
08373;Rumigny;17590;N/A
08374;La Sabotterie;22410;N/A
08375;Sachy;17310;N/A
08376;Sailly;20330;N/A
08377;Saint-Aignan;20150;N/A
08378;Saint-Clément-à-Arnes;21190;N/A
08379;Saint-Étienne-à-Arnes;22190;N/A
08380;Saint-Fergeux;19300;N/A
08381;Saint-Germainmont;19570;N/A
08382;Saint-Jean-aux-Bois;N/A;N/A
08383;Saint-Juvin;22270;N/A
08384;Saint-Lambert-et-Mont-de-Jeux;21630;N/A
08385;Saint-Laurent;24230;N/A
08386;Saint-Loup-en-Champagne;22730;N/A
08387;Saint-Loup-Terrier;20380;N/A
08388;Saint-Marceau;24660;N/A
08389;Saint-Marcel;23640;N/A
08390;Sainte-Marie;N/A;N/A
08391;Saint-Menges;18700;N/A
08392;Saint-Morel;19990;N/A
08393;Saint-Pierre-à-Arnes;N/A;N/A
08394;Saint-Pierremont;N/A;N/A
08395;Saint-Pierre-sur-Vence;21390;N/A
08396;Saint-Quentin-le-Petit;21940;N/A
08397;Saint-Remy-le-Petit;N/A;N/A
08398;Sainte-Vaubourg;N/A;N/A
08399;Sapogne-sur-Marche;18970;N/A
08400;Sapogne-et-Feuchères;21750;N/A
08401;Saulces-Champenoises;22010;N/A
08402;Saulces-Monclin;21210;N/A
08403;Sault-lès-Rethel;19120;N/A
08404;Sault-Saint-Remy;20920;N/A
08405;Sauville;17980;N/A
08406;Savigny-sur-Aisne;19890;N/A
08407;Séchault;N/A;N/A
08408;Sécheval;22420;N/A
08409;Sedan;16350;56.6
08410;Semide;25990;N/A
08411;Semuy;N/A;N/A
08412;Senuc;15390;N/A
08413;Seraincourt;18210;N/A
08415;Sery;19050;N/A
08416;Seuil;20620;N/A
08417;Sévigny-la-Forêt;23760;N/A
08418;Sévigny-Waleppe;18240;N/A
08419;Signy-l'Abbaye;18480;N/A
08420;Signy-le-Petit;18070;N/A
08421;Signy-Montlibert;N/A;N/A
08422;Singly;21830;N/A
08424;Sommauthe;18170;N/A
08425;Sommerance;N/A;N/A
08426;Son;N/A;N/A
08427;Sorbon;24870;N/A
08428;Sorcy-Bauthémont;22070;N/A
08429;Sormonne;21370;N/A
08430;Stonne;N/A;N/A
08431;Sugny;N/A;N/A
08432;Sury;24370;N/A
08433;Suzanne;N/A;N/A
08434;Sy;N/A;N/A
08435;Tagnon;23870;N/A
08436;Taillette;19360;N/A
08437;Tailly;19130;N/A
08438;Taizy;22170;N/A
08439;Tannay;19070;N/A
08440;Tarzy;18420;N/A
08444;Tétaigne;19470;N/A
08445;Thelonne;22170;N/A
08446;Thénorgues;N/A;N/A
08448;Thilay;20650;N/A
08449;Thin-le-Moutier;21620;N/A
08450;This;24970;N/A
08451;Le Thour;19470;N/A
08452;Thugny-Trugny;20780;N/A
08453;Toges;N/A;N/A
08454;Touligny;N/A;N/A
08455;Tourcelles-Chaumont;N/A;N/A
08456;Tournavaux;22010;N/A
08457;Tournes;24140;N/A
08458;Tourteron;18260;N/A
08459;Tremblois-lès-Carignan;20950;N/A
08460;Tremblois-lès-Rocroi;22050;N/A
08461;Vandy;19090;N/A
08462;Vaux-Champagne;19940;N/A
08463;Vaux-en-Dieulet;N/A;N/A
08464;Vaux-lès-Mouron;N/A;N/A
08465;Vaux-lès-Rubigny;N/A;N/A
08466;Vaux-lès-Mouzon;N/A;N/A
08467;Vaux-Montreuil;20670;N/A
08468;Vaux-Villaine;20280;N/A
08469;Vendresse;20390;N/A
08470;Verpel;N/A;N/A
08471;Verrières;N/A;N/A
08472;Viel-Saint-Remy;21650;N/A
08473;Vieux-lès-Asfeld;21430;N/A
08476;Villers-devant-le-Thour;22270;N/A
08477;Villers-devant-Mouzon;21870;N/A
08478;Villers-le-Tilleul;21750;N/A
08479;Villers-le-Tourneur;20760;N/A
08480;Villers-Semeuse;20610;66
08481;Villers-sur-Bar;23450;N/A
08482;Villers-sur-le-Mont;N/A;N/A
08483;Ville-sur-Lumes;23250;N/A
08484;Ville-sur-Retourne;N/A;N/A
08485;Villy;21910;N/A
08486;Vireux-Molhain;17760;N/A
08487;Vireux-Wallerand;21480;N/A
08488;Vivier-au-Court;19580;70
08489;Voncq;18650;N/A
08490;Vouziers;19440;58.5
08491;Vrigne aux Bois;19510;64.7
08492;Vrigne-Meuse;21940;N/A
08494;Wadelincourt;21680;N/A
08496;Wagnon;20210;N/A
08497;Warcq;22250;N/A
08498;Warnécourt;26210;N/A
08499;Wasigny;15260;N/A
08500;Wignicourt;N/A;N/A
08501;Williers;N/A;N/A
08502;Yoncq;N/A;N/A
08503;Yvernaumont;19860;N/A
09001;Aigues-Juntes;N/A;N/A
09002;Aigues-Vives;20080;N/A
09003;L'Aiguillon;19830;N/A
09004;Albiès;20790;N/A
09005;Aleu;12280;N/A
09006;Alliat;N/A;N/A
09007;Allières;N/A;N/A
09008;Alos;16630;N/A
09009;Alzen;13930;N/A
09011;Antras;N/A;N/A
09012;Appy;N/A;N/A
09013;Arabaux;N/A;N/A
09014;Argein;18840;N/A
09015;Arignac;22030;N/A
09016;Arnave;21290;N/A
09017;Arrien-en-Bethmale;21080;N/A
09018;Arrout;N/A;N/A
09019;Artigat;20120;N/A
09020;Artigues;N/A;N/A
09021;Artix;21790;N/A
09022;Arvigna;22460;N/A
09023;Ascou;17080;N/A
09024;Aston;20430;N/A
09025;Aucazein;N/A;N/A
09026;Audressein;17440;N/A
09027;Augirein;N/A;N/A
09029;Aulus-les-Bains;18180;N/A
09030;Auzat;18090;N/A
09031;Axiat;N/A;N/A
09032;Ax-les-Thermes;20250;N/A
09033;Bagert;N/A;N/A
09034;Balacet;N/A;N/A
09035;Balaguères;19960;N/A
09037;Barjac;N/A;N/A
09038;La Bastide-de-Besplas;20070;N/A
09039;La Bastide-de-Bousignac;18490;N/A
09040;La Bastide-de-Lordat;22280;N/A
09041;La Bastide-du-Salat;21440;N/A
09042;La Bastide-de-Sérou;18900;N/A
09043;La Bastide-sur-l'Hers;18120;N/A
09044;Baulou;19840;N/A
09045;Bédeilhac-et-Aynat;20820;N/A
09046;Bédeille;N/A;N/A
09047;Bélesta;18610;N/A
09048;Belloc;N/A;N/A
09049;Bénac;22020;N/A
09050;Benagues;22200;N/A
09051;Bénaix;18740;N/A
09052;Besset;21060;N/A
09053;Bestiac;N/A;N/A
09054;Betchat;20760;N/A
09055;Bethmale;17880;N/A
09056;Bézac;22190;N/A
09057;Biert;15440;N/A
09058;Bompas;20670;N/A
09059;Bonac-Irazein;17390;N/A
09060;Bonnac;19070;N/A
09061;Les Bordes-sur-Arize;18200;N/A
09062;Bordes-Uchentein;17750;N/A
09063;Le Bosc;16420;N/A
09064;Bouan;N/A;N/A
09065;Boussenac;16600;N/A
09066;Brassac;21500;N/A
09067;Brie;21890;N/A
09068;Burret;N/A;N/A
09069;Buzan;N/A;N/A
09070;Les Cabannes;22600;N/A
09071;Cadarcet;20560;N/A
09072;Calzan;N/A;N/A
09073;Camarade;18050;N/A
09074;Camon;18470;N/A
09075;Campagne-sur-Arize;17680;N/A
09076;Canté;20060;N/A
09077;Capoulet-et-Junac;20070;N/A
09078;Carcanières;N/A;N/A
09079;Carla-Bayle;18430;N/A
09080;Carla-de-Roquefort;19260;N/A
09081;Le Carlaret;19990;N/A
09082;Castelnau-Durban;18470;N/A
09083;Castéras;N/A;N/A
09084;Castex;N/A;N/A
09085;Castillon-en-Couserans;18670;N/A
09086;Caumont;19950;N/A
09087;Caussou;N/A;N/A
09088;Caychax;N/A;N/A
09089;Cazals-des-Baylès;N/A;N/A
09090;Cazaux;N/A;N/A
09091;Cazavet;20160;N/A
09092;Cazenave-Serres-et-Allens;N/A;N/A
09093;Celles;18280;N/A
09094;Cérizols;19860;N/A
09095;Cescau;19500;N/A
09096;Château-Verdun;N/A;N/A
09097;Clermont;N/A;N/A
09098;Contrazy;N/A;N/A
09099;Cos;23870;N/A
09100;Couflens;N/A;N/A
09101;Coussa;22560;N/A
09102;Coutens;20840;N/A
09103;Crampagna;22100;N/A
09104;Dalou;21200;N/A
09105;Daumazan-sur-Arize;17940;N/A
09106;Dreuilhe;19700;N/A
09107;Dun;19400;N/A
09108;Durban-sur-Arize;17860;N/A
09109;Durfort;17250;N/A
09110;Encourtiech;N/A;N/A
09111;Engomer;18680;N/A
09113;Ercé;18650;N/A
09114;Erp;16630;N/A
09115;Esclagne;19590;N/A
09116;Escosse;19130;N/A
09117;Esplas;N/A;N/A
09118;Esplas-de-Sérou;15230;N/A
09119;Eycheil;20740;N/A
09120;Fabas;17320;N/A
09121;Ferrières-sur-Ariège;23430;N/A
09122;Foix;20160;60.3
09123;Fornex;19540;N/A
09124;Le Fossat;19580;N/A
09125;Fougax-et-Barrineuf;17240;N/A
09126;Freychenet;N/A;N/A
09127;Gabre;16200;N/A
09128;Gajan;21980;N/A
09129;Galey;15260;N/A
09130;Ganac;21160;N/A
09131;Garanou;21600;N/A
09132;Gaudiès;19470;N/A
09133;Génat;N/A;N/A
09134;Gestiès;N/A;N/A
09136;Gourbit;N/A;N/A
09137;Gudas;19830;N/A
09138;L'Herm;20630;N/A
09139;L'Hospitalet-près-l'Andorre;N/A;N/A
09140;Ignaux;24210;N/A
09141;Illartein;N/A;N/A
09142;Ilhat;20300;N/A
09143;Illier-et-Laramade;N/A;N/A
09145;Les Issards;22460;N/A
09146;Justiniac;N/A;N/A
09147;Labatut;22870;N/A
09148;Lacave;25420;N/A
09149;Lacourt;17370;N/A
09150;Lagarde;18700;N/A
09151;Lanoux;N/A;N/A
09152;Lapège;N/A;N/A
09153;Lapenne;17970;N/A
09154;Larbont;N/A;N/A
09155;Larcat;N/A;N/A
09156;Larnat;N/A;N/A
09157;Laroque-d'Olmes;18240;50.4
09158;Lasserre;18500;N/A
09159;Lassur;N/A;N/A
09160;Lavelanet;17650;50.4
09161;Léran;18250;N/A
09162;Lercoul;N/A;N/A
09163;Lescousse;N/A;N/A
09164;Lescure;20320;N/A
09165;Lesparrou;19050;N/A
09166;Leychert;21160;N/A
09167;Lézat-sur-Lèze;20430;66
09168;Lieurac;19820;N/A
09169;Limbrassac;21720;N/A
09170;Lissac;21480;N/A
09171;Lordat;N/A;N/A
09172;Loubaut;N/A;N/A
09173;Loubens;21960;N/A
09174;Loubières;21930;N/A
09175;Ludiès;N/A;N/A
09176;Luzenac;21950;N/A
09177;Madière;18600;N/A
09178;Malegoude;N/A;N/A
09179;Malléon;N/A;N/A
09180;Manses;20560;N/A
09181;Le Mas-d'Azil;17530;N/A
09182;Massat;15210;N/A
09183;Mauvezin-de-Prat;N/A;N/A
09184;Mauvezin-de-Sainte-Croix;N/A;N/A
09185;Mazères;20460;71.3
09186;Méras;N/A;N/A
09187;Mercenac;21460;N/A
09188;Mercus-Garrabet;20820;N/A
09189;Mérens-les-Vals;19190;N/A
09190;Mérigon;16800;N/A
09192;Miglos;17730;N/A
09193;Mijanès;N/A;N/A
09194;Mirepoix;19300;52.9
09195;Monesple;N/A;N/A
09196;Montagagne;N/A;N/A
09197;Montaillou;N/A;N/A
09198;Montardit;18770;N/A
09199;Montaut;20450;N/A
09200;Montbel;N/A;N/A
09201;Montégut-en-Couserans;N/A;N/A
09202;Montégut-Plantaurel;18260;N/A
09203;Montels;19480;N/A
09204;Montesquieu-Avantès;17010;N/A
09205;Montfa;N/A;N/A
09206;Montferrier;18390;N/A
09207;Montgaillard;21710;N/A
09208;Montgauch;19830;N/A
09209;Montjoie-en-Couserans;21460;N/A
09210;Montoulieu;20420;N/A
09211;Montségur;17010;N/A
09212;Montseron;N/A;N/A
09213;Moulin-Neuf;18960;N/A
09214;Moulis;20710;N/A
09215;Nalzen;20770;N/A
09216;Nescus;N/A;N/A
09217;Niaux;19640;N/A
09218;Orgeix;N/A;N/A
09219;Orgibet;17430;N/A
09220;Orlu;22720;N/A
09221;Ornolac-Ussat-les-Bains;19040;N/A
09222;Orus;N/A;N/A
09223;Oust;17850;N/A
09224;Pailhès;17200;N/A
09225;Pamiers;18320;62.8
09226;Pech;N/A;N/A
09227;Péreille;22630;N/A
09228;Perles-et-Castelet;22860;N/A
09229;Le Peyrat;18740;N/A
09230;Le Pla;N/A;N/A
09231;Le Port;14560;N/A
09232;Prades;N/A;N/A
09233;Pradettes;N/A;N/A
09234;Pradières;20530;N/A
09235;Prat-Bonrepaux;19050;N/A
09236;Prayols;23240;N/A
09237;Le Puch;N/A;N/A
09238;Les Pujols;21240;N/A
09239;Quérigut;19080;N/A
09240;Quié;21180;N/A
09241;Rabat-les-Trois-Seigneurs;19780;N/A
09242;Raissac;N/A;N/A
09243;Régat;N/A;N/A
09244;Rieucros;18910;N/A
09245;Rieux-de-Pelleport;21460;N/A
09246;Rimont;18800;N/A
09247;Rivèrenert;16430;N/A
09249;Roquefixade;22520;N/A
09250;Roquefort-les-Cascades;N/A;N/A
09251;Roumengoux;23520;N/A
09252;Rouze;N/A;N/A
09253;Sabarat;18320;N/A
09254;Saint-Amadou;21030;N/A
09255;Saint-Amans;N/A;N/A
09256;Saint-Bauzeil;N/A;N/A
09257;Sainte-Croix-Volvestre;18830;N/A
09258;Saint-Félix-de-Rieutord;22140;N/A
09259;Saint-Félix-de-Tournegat;19480;N/A
09260;Sainte-Foi;N/A;N/A
09261;Saint-Girons;19340;54.6
09262;Saint-Jean-d'Aigues-Vives;19800;N/A
09263;Saint-Jean-du-Castillonnais;N/A;N/A
09264;Saint-Jean-de-Verges;21760;N/A
09265;Saint-Jean-du-Falga;21050;63.1
09266;Saint-Julien-de-Gras-Capou;N/A;N/A
09267;Saint-Lary;14700;N/A
09268;Saint-Lizier;22910;N/A
09269;Saint-Martin-de-Caralp;22590;N/A
09270;Saint-Martin-d'Oydes;19310;N/A
09271;Saint-Michel;N/A;N/A
09272;Saint-Paul-de-Jarrat;20630;N/A
09273;Saint-Pierre-de-Rivière;22750;N/A
09274;Saint-Quentin-la-Tour;19440;N/A
09275;Saint-Quirc;22130;N/A
09276;Saint-Victor-Rouzaud;19410;N/A
09277;Saint-Ybars;20700;N/A
09279;Salsein;N/A;N/A
09280;Saurat;17980;N/A
09281;Sautel;17590;N/A
09282;Saverdun;20430;70.2
09283;Savignac-les-Ormeaux;19500;N/A
09284;Ségura;19740;N/A
09285;Seix;18120;N/A
09287;Senconac;N/A;N/A
09289;Lorp-Sentaraille;20020;N/A
09290;Sentein;15650;N/A
09291;Sentenac-d'Oust;14810;N/A
09292;Sentenac-de-Sérou;N/A;N/A
09293;Serres-sur-Arget;21770;N/A
09294;Sieuras;N/A;N/A
09295;Siguer;19430;N/A
09296;Aulos-Sinsat;19530;N/A
09297;Sor;N/A;N/A
09298;Sorgeat;N/A;N/A
09299;Soueix-Rogalle;19610;N/A
09300;Soula;22140;N/A
09301;Soulan;17970;N/A
09303;Surba;22340;N/A
09304;Suzan;N/A;N/A
09305;Tabre;21040;N/A
09306;Tarascon-sur-Ariège;17920;53
09307;Taurignan-Castet;22280;N/A
09308;Taurignan-Vieux;20910;N/A
09309;Teilhet;19710;N/A
09310;Thouars-sur-Arize;N/A;N/A
09311;Tignac;N/A;N/A
09312;La Tour-du-Crieu;21430;69.4
09313;Tourtouse;15860;N/A
09314;Tourtrol;20990;N/A
09315;Trémoulet;16630;N/A
09316;Troye-d'Ariège;N/A;N/A
09318;Unac;20860;N/A
09319;Unzent;20050;N/A
09320;Urs;N/A;N/A
09321;Ussat;20890;N/A
09322;Ustou;17760;N/A
09323;Vals;N/A;N/A
09324;Varilhes;21460;66.1
09325;Vaychis;N/A;N/A
09326;Vèbre;20860;N/A
09327;Ventenac;18460;N/A
09328;Verdun;23460;N/A
09329;Vernajoul;22780;N/A
09330;Vernaux;N/A;N/A
09331;Le Vernet;21150;N/A
09332;Verniolle;22560;67.7
09334;Val-de-Sos;20320;N/A
09335;Villeneuve;N/A;N/A
09336;Villeneuve-d'Olmes;18760;N/A
09338;Villeneuve-du-Latou;19400;N/A
09339;Villeneuve-du-Paréage;22330;N/A
09340;Vira;19390;N/A
09341;Viviès;15540;N/A
09342;Sainte-Suzanne;21320;N/A
10002;Ailleville;20170;N/A
10003;Aix-Villemaur-Pâlis;19570;60.4
10004;Allibaudières;21190;N/A
10005;Amance;19890;N/A
10006;Arcis-sur-Aube;19340;60.3
10007;Arconville;24380;N/A
10008;Argançon;24100;N/A
10009;Arrelles;N/A;N/A
10010;Arrembécourt;N/A;N/A
10011;Arrentières;25840;N/A
10012;Arsonval;22560;N/A
10013;Assenay;22020;N/A
10014;Assencières;22730;N/A
10015;Aubeterre;22700;N/A
10017;Aulnay;21480;N/A
10018;Auxon;20240;N/A
10019;Val-d'Auzon;22430;N/A
10020;Avant-lès-Marcilly;23760;N/A
10021;Avant-lès-Ramerupt;23950;N/A
10022;Avirey-Lingey;25260;N/A
10023;Avon-la-Pèze;23310;N/A
10024;Avreuil;22270;N/A
10025;Bagneux-la-Fosse;26400;N/A
10026;Bailly-le-Franc;N/A;N/A
10027;Balignicourt;N/A;N/A
10028;Balnot-la-Grange;20710;N/A
10029;Balnot-sur-Laignes;31290;N/A
10030;Barberey-Saint-Sulpice;21680;N/A
10031;Barbuise;22280;N/A
10032;Baroville;26200;N/A
10033;Bar-sur-Aube;18330;58.4
10034;Bar-sur-Seine;18080;63.1
10035;Bayel;18930;N/A
10037;Bercenay-en-Othe;21700;N/A
10038;Bercenay-le-Hayer;20650;N/A
10039;Bergères;23200;N/A
10040;Bernon;19030;N/A
10041;Bertignolles;N/A;N/A
10042;Bérulle;20050;N/A
10043;Bessy;23230;N/A
10044;Bétignicourt;N/A;N/A
10045;Beurey;24430;N/A
10046;Blaincourt-sur-Aube;N/A;N/A
10047;Blignicourt;N/A;N/A
10048;Bligny;28260;N/A
10049;Les Bordes-Aumont;24590;N/A
10050;Bossancourt;19540;N/A
10051;Bouilly;23090;N/A
10052;Boulages;23070;N/A
10053;Bouranton;22820;N/A
10054;Bourdenay;22940;N/A
10055;Bourguignons;21870;N/A
10056;Bouy-Luxembourg;22470;N/A
10057;Bouy-sur-Orvin;N/A;N/A
10058;Bragelogne-Beauvoir;24530;N/A
10059;Braux;20540;N/A
10060;Bréviandes;22160;73.6
10061;Brévonnes;20090;N/A
10062;Briel-sur-Barse;21790;N/A
10063;Brienne-la-Vieille;20640;N/A
10064;Brienne-le-Château;19660;54.5
10065;Brillecourt;N/A;N/A
10066;Bucey-en-Othe;24250;N/A
10067;Buchères;23370;N/A
10068;Buxeuil;33780;N/A
10069;Buxières-sur-Arce;26220;N/A
10070;Celles-sur-Ource;26890;N/A
10071;Chacenay;N/A;N/A
10072;La Chaise;N/A;N/A
10073;Chalette-sur-Voire;21140;N/A
10074;Chamoy;21330;N/A
10075;Champfleury;22540;N/A
10076;Champignol-lez-Mondeville;24810;N/A
10077;Champigny-sur-Aube;N/A;N/A
10078;Champ-sur-Barse;N/A;N/A
10079;Channes;27550;N/A
10080;Chaource;19480;N/A
10081;La Chapelle-Saint-Luc;15370;58.3
10082;Chapelle-Vallon;22440;N/A
10083;Chappes;22740;N/A
10084;Charmont-sous-Barbuise;25190;N/A
10085;Charmoy;N/A;N/A
10086;Charny-le-Bachot;22010;N/A
10087;Chaserey;N/A;N/A
10089;Châtres;21890;N/A
10090;Chauchigny;22180;N/A
10091;Chaudrey;22230;N/A
10092;Chauffour-lès-Bailly;20430;N/A
10093;Chaumesnil;N/A;N/A
10094;Chavanges;18940;N/A
10095;Le Chêne;20410;N/A
10096;Chennegy;21830;N/A
10097;Chervey;25450;N/A
10098;Chesley;19490;N/A
10099;Chessy-les-Prés;21400;N/A
10100;Clérey;21950;N/A
10101;Coclois;21300;N/A
10102;Colombé-la-Fosse;27520;N/A
10103;Colombé-le-Sec;28140;N/A
10104;Cormost;23240;N/A
10105;Courcelles-sur-Voire;N/A;N/A
10106;Courceroy;22460;N/A
